rank,name,platform,year,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales
13457,National Geographic Panda (US sales),DS,2008,Simulation,Ubisoft,0.04,0.0,0.0,0.0,0.04
13458,Sushi Go-Round,DS,2010,Simulation,Asylum Entertainment,0.04,0.0,0.0,0.0,0.04
13459,Danny Phantom: Urban Jungle,DS,2006,Action,THQ,0.04,0.0,0.0,0.0,0.04
13460,Sotsugyou II: Neo Generation,PS,1995,Simulation,Riverhillsoft,0.0,0.0,0.04,0.0,0.04
13461,Summon Night Craft Sword Monogatari: Hajimari no Ishi,GBA,2005,Role-Playing,Banpresto,0.0,0.0,0.04,0.0,0.04
13462,The King of Fighters 2002: Unlimited Match,PS2,2009,Fighting,SNK Playmore,0.0,0.0,0.04,0.0,0.04
13463,Art of Fighting Anthology,PS2,2006,Fighting,Crave Entertainment,0.02,0.02,0.0,0.01,0.04
13464,Rapala Trophies,PSP,2006,Sports,Activision,0.04,0.0,0.0,0.0,0.04
13465,Phoenix Wright: Revived Turnabout,DS,2008,Misc,Capcom,0.0,0.0,0.04,0.0,0.04
13466,Mana Khemia: Alchemists of Al-Revis (JP sales),PS2,2007,Role-Playing,Nippon Ichi Software,0.0,0.0,0.04,0.0,0.04
13467,Runaway: A Twist of Fate,PC,2009,Adventure,Focus Home Interactive,0.0,0.04,0.0,0.01,0.04
13468,Cheer We Go!,DS,2010,Misc,Natsume,0.04,0.0,0.0,0.0,0.04
13469,The Tale of Despereaux,Wii,2008,Platform,Brash Entertainment,0.04,0.0,0.0,0.0,0.04
13470,The Hustle: Detroit Streets,PS2,2006,Sports,Activision,0.02,0.02,0.0,0.01,0.04
13471,Virtua Fighter CG Portrait Series Vol.6: Lau Chan,SAT,1995,Misc,Sega,0.0,0.0,0.04,0.0,0.04
13472,Tomoyo After: It's a Wonderful Life CS Edition,PSP,2009,Adventure,Prototype,0.0,0.0,0.04,0.0,0.04
13473,Guilty Gear XX Accent Core,PS2,2007,Fighting,Unknown,0.0,0.0,0.04,0.0,0.04
13474,Nihon Pro Mahjong Kishikai Kanshuu: Pro Ni Naru Mahjong DS,DS,2005,Misc,Success,0.0,0.0,0.04,0.0,0.04
13475,Atelier Escha & Logy: Alchemists of the Dusk Sky,PSV,2015,Role-Playing,Tecmo Koei,0.0,0.0,0.04,0.0,0.04
13476,Millipede / Super Breakout / Lunar Lander,GBA,2005,Misc,Zoo Digital Publishing,0.03,0.01,0.0,0.0,0.04
13477,World Trigger: Borderless Mission,PSV,2015,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
13478,Disney's Donald Duck: Goin' Quackers,GC,2002,Platform,Ubisoft,0.03,0.01,0.0,0.0,0.04
13479,RollerCoaster Tycoon,PC,,Strategy,Microprose,0.02,0.02,0.0,0.01,0.04
13480,Assault Rigs,PS,1996,Action,Electronic Arts Victor,0.02,0.02,0.0,0.0,0.04
13481,Backyard Baseball '09,Wii,2008,Sports,Atari,0.04,0.0,0.0,0.0,0.04
13482,World Championship Spelling,DS,2010,Misc,505 Games,0.04,0.0,0.0,0.0,0.04
13483,Yes! PreCure 5,DS,2007,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
13484,Bionicle Heroes,Wii,2007,Shooter,Eidos Interactive,0.04,0.0,0.0,0.0,0.04
13485,Tom Clancy's HAWX,PC,2009,Action,Ubisoft,0.0,0.03,0.0,0.01,0.04
13486,Exist Archive: The Other Side of the Sky,PSV,2015,Role-Playing,Aksys Games,0.0,0.0,0.04,0.0,0.04
13487,Honda ATV Fever,Wii,2010,Racing,Storm City Games,0.04,0.0,0.0,0.0,0.04
13488,Operation Flashpoint: Elite,XB,2005,Shooter,Codemasters,0.03,0.01,0.0,0.0,0.04
13489,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PS4,2016,Misc,Tecmo Koei,0.0,0.0,0.04,0.0,0.04
13490,"Roswell Conspiracies: Aliens, Myths & Legends",PS,2001,Action,Red Storm Entertainment,0.02,0.02,0.0,0.0,0.04
13491,Front Mission,DS,2007,Strategy,Square Enix,0.01,0.0,0.03,0.0,0.04
13492,Dead Island Definitive Collection,XOne,2016,Action,Deep Silver,0.02,0.02,0.0,0.0,0.04
13493,Sekai no Gohan Shaberu! DS Oryouri Navi,DS,2008,Misc,Nintendo,0.0,0.0,0.04,0.0,0.04
13494,Rugby Challenge 3,PS3,2016,Sports,Alternative Software,0.0,0.04,0.0,0.01,0.04
13495,Boktai 2: Solar Boy Django,GBA,2004,Role-Playing,Konami Digital Entertainment,0.03,0.01,0.0,0.0,0.04
13496,Praetorians,PC,2003,Strategy,Eidos Interactive,0.0,0.04,0.0,0.0,0.04
13497,Candace Kane's Candy Factory,DS,2008,Action,Destineer,0.04,0.0,0.0,0.0,0.04
13498,Nobunaga's Ambition (3DS),3DS,2013,Simulation,Tecmo Koei,0.0,0.0,0.04,0.0,0.04
13499,Angelique Duet,PS,1998,Strategy,Tecmo Koei,0.0,0.0,0.04,0.0,0.04
13500,Shin Fortune Quest: Sokutaku no Kishi,PS,1996,Misc,Media Works,0.0,0.0,0.04,0.0,0.04
13501,Resident Evil 6,PC,2012,Shooter,Capcom,0.0,0.04,0.0,0.01,0.04
13502,Crushed Baseball,GBA,2004,Sports,Summitsoft,0.03,0.01,0.0,0.0,0.04
13503,Dark Arena,GBA,2002,Shooter,THQ,0.03,0.01,0.0,0.0,0.04
13504,Just Sing! Vol. 2,DS,2011,Misc,PQube,0.0,0.04,0.0,0.01,0.04
13505,Heatseeker,PSP,2007,Action,Codemasters,0.04,0.0,0.0,0.0,0.04
13506,IL-2 Sturmovik: 1946,PC,2006,Simulation,Ubisoft,0.0,0.04,0.0,0.01,0.04
13507,Jerry Rice and Nitus' Dog Football,Wii,2011,Sports,Tommo,0.04,0.0,0.0,0.0,0.04
13508,TOCA Race Driver 2,XB,2004,Racing,Codemasters,0.03,0.01,0.0,0.0,0.04
13509,I.Q. Remix+: Intelligent Qube,PS2,2000,Puzzle,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04
13510,Sébastien Loeb Rally Evo,PS4,2016,Racing,Milestone S.r.l,0.0,0.04,0.0,0.01,0.04
13511,Growlanser,PSP,2009,Role-Playing,Atlus,0.0,0.0,0.04,0.0,0.04
13512,Trollz: Hair Affair!,GBA,2005,Misc,Ubisoft,0.03,0.01,0.0,0.0,0.04
13513,Daito Giken Koushiki Pachi-Slot Simulator: Shake II,PS2,2007,Misc,Paon,0.0,0.0,0.04,0.0,0.04
13514,Grand Slam,PS,1997,Misc,Virgin Interactive,0.02,0.02,0.0,0.0,0.04
13515,Chou Gekijoban Keroro Gunsou: Gekishin Dragon Warriors de Arimasu!,DS,2009,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
13516,The King of Fighters 2000,PS2,2002,Fighting,Playmore,0.0,0.0,0.04,0.0,0.04
13517,Coraline,DS,2009,Action,D3Publisher,0.04,0.0,0.0,0.0,0.04
13518,FIFA Street 2,DS,2006,Sports,Electronic Arts,0.04,0.0,0.0,0.0,0.04
13519,M&M's Beach Party,Wii,2009,Misc,Zoo Digital Publishing,0.04,0.0,0.0,0.0,0.04
13520,Dead Head Fred,PSP,2007,Action,D3Publisher,0.04,0.0,0.0,0.0,0.04
13521,D.C.F.S.: Da Capo Four Seasons,PS2,2005,Adventure,Kadokawa Shoten,0.0,0.0,0.04,0.0,0.04
13522,Hyperdimension Neptunia mk2,PSV,2014,Action,Compile Heart,0.0,0.0,0.04,0.0,0.04
13523,Disney's Meet the Robinsons,GC,2007,Action,Disney Interactive Studios,0.03,0.01,0.0,0.0,0.04
13524,Hanayori Danshi: Koi Seyo Onago,DS,2008,Adventure,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04
13525,Minna ga Shuyaku no NHK Kouhaku Quiz Kassen,Wii,2009,Misc,Nintendo,0.0,0.0,0.04,0.0,0.04
13526,Puyo Puyo Tetris,PS3,2014,Puzzle,Sega,0.0,0.0,0.04,0.0,0.04
13527,Sonic the Hedgehog 2 (8-bit),GG,1992,Platform,Sega,0.0,0.0,0.04,0.0,0.04
13528,FlatOut 2,XB,2006,Racing,Empire Interactive,0.03,0.01,0.0,0.0,0.04
13529,Rogue Trooper,PS2,2006,Shooter,Eidos Interactive,0.02,0.02,0.0,0.01,0.04
13530,Spy Fiction,PS2,2003,Action,Sega,0.02,0.02,0.0,0.01,0.04
13531,R.B.I. Baseball 2016,XOne,2016,Sports,MLB.com,0.04,0.0,0.0,0.0,0.04
13532,Justice League: Chronicles,GBA,2003,Platform,Midway Games,0.03,0.01,0.0,0.0,0.04
13533,Resident Evil Director's Cut,PS3,2006,Action,Capcom,0.0,0.0,0.04,0.0,0.04
13534,Doko Demo Issho: Let's Gakkou!,PSP,2006,Misc,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04
13535,Monster Trux Arenas: Special Edition,Wii,2007,Racing,Popcorn Arcade,0.04,0.0,0.0,0.0,0.04
13536,Conflict: Desert Storm II - Back to Bagdhad,GC,2004,Shooter,SCi,0.03,0.01,0.0,0.0,0.04
13537,Top Gun,DS,2006,Simulation,505 Games,0.04,0.0,0.0,0.0,0.04
13538,Gem Smashers,3DS,2011,Platform,Crave Entertainment,0.04,0.0,0.0,0.0,0.04
13539,Split/Second,PC,2010,Racing,Disney Interactive Studios,0.0,0.04,0.0,0.01,0.04
13540,B's-LOG Party♪,PSP,2010,Adventure,Idea Factory,0.0,0.0,0.04,0.0,0.04
13541,King Arthur,GC,2004,Action,Konami Digital Entertainment,0.03,0.01,0.0,0.0,0.04
13542,Chicken Shoot,GBA,2005,Action,Zoo Digital Publishing,0.03,0.01,0.0,0.0,0.04
13543,Dai Senryaku VII: Modern Military Tactics,XB,2003,Strategy,Kool Kizz,0.03,0.01,0.0,0.0,0.04
13544,Gormiti: The Lords of Nature!,Wii,2010,Adventure,Konami Digital Entertainment,0.04,0.0,0.0,0.0,0.04
13545,White Album 2: Shiawase no Mukougawa,PS3,2012,Adventure,Aqua Plus,0.0,0.0,0.04,0.0,0.04
13546,Painkiller: Hell & Damnation,PS3,2013,Shooter,Nordic Games,0.02,0.02,0.0,0.01,0.04
13547,Go Go Ackman 3,SNES,1995,Platform,Banpresto,0.0,0.0,0.04,0.0,0.04
13548,WSC Real 11: World Snooker Championship,X360,2011,Sports,Koch Media,0.0,0.04,0.0,0.01,0.04
13549,Advance Guardian Heroes,GBA,2004,Role-Playing,Ubisoft,0.03,0.01,0.0,0.0,0.04
13550,Casual Mania!,DS,2010,Puzzle,Foreign Media Games,0.04,0.0,0.0,0.0,0.04
13551,Castle of Shikigami III,Wii,2007,Shooter,PQube,0.04,0.0,0.0,0.0,0.04
13552,Star X,GBA,2002,Shooter,BAM! Entertainment,0.03,0.01,0.0,0.0,0.04
13553,Jewel Quest 5: The Sleepless Star,PC,2011,Action,Astragon,0.01,0.02,0.0,0.01,0.04
13554,Get Up and Dance,PS3,2011,Misc,O-Games,0.03,0.01,0.0,0.0,0.04
13555,The King of Fighters Kyo,PS,1998,Fighting,SNK Playmore,0.0,0.0,0.04,0.0,0.04
13556,Yowamushi Pedal,3DS,2015,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
13557,WarTech: Senko no Ronde,X360,2006,Fighting,Ubisoft,0.04,0.0,0.0,0.0,0.04
13558,Record of Agarest War: Marriage,PSP,2012,Role-Playing,Compile Heart,0.0,0.0,0.04,0.0,0.04
13559,San-X Land: Theme Park de Asobou!,DS,2006,Action,MTO,0.0,0.0,0.04,0.0,0.04
13560,Corpse Party: Book of Shadows,PSP,2011,Adventure,5pb,0.0,0.0,0.04,0.0,0.04
13561,428: Fuusa Sareta Shibuya de,PSP,2009,Adventure,Spike,0.0,0.0,0.04,0.0,0.04
13562,Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic,PS2,2006,Adventure,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04
13563,Starry ? Sky: After Spring,PSP,2009,Misc,Aqua Plus,0.0,0.0,0.04,0.0,0.04
13564,Life is Strange,PC,2016,Adventure,Square Enix,0.01,0.03,0.0,0.0,0.04
13565,Need for Speed: ProStreet,PC,2007,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.04
13566,Naruto Shippuden: Dairansen! Kage Bunshin Emaki,DS,2008,Action,Takara Tomy,0.0,0.0,0.04,0.0,0.04
13567,Mechanic Escape,PS3,2012,Platform,D3Publisher,0.0,0.0,0.04,0.0,0.04
13568,Pro Evolution Soccer 2016,PC,2015,Sports,Konami Digital Entertainment,0.0,0.04,0.0,0.0,0.04
13569,Twilight Syndrome: Kinjiratera Toshi Densetsu,DS,2008,Adventure,Spike,0.0,0.0,0.04,0.0,0.04
13570,True Love Story 3,PS2,2001,Simulation,Enterbrain,0.0,0.0,0.04,0.0,0.04
13571,Little Battlers eXperience W,PSV,2012,Role-Playing,Level 5,0.0,0.0,0.04,0.0,0.04
13572,The Smurfs,PS,1998,Action,Infogrames,0.02,0.02,0.0,0.0,0.04
13573,Strike Force Bowling,XB,2004,Sports,Crave Entertainment,0.03,0.01,0.0,0.0,0.04
13574,Chessmaster,GBA,2002,Misc,Ubisoft,0.03,0.01,0.0,0.0,0.04
13575,Blood Will Tell: Tezuka Osamu's Dororo,PS2,2004,Adventure,Sega,0.02,0.02,0.0,0.01,0.04
13576,The Kore Gang,Wii,2010,Platform,Flashpoint Games,0.04,0.0,0.0,0.0,0.04
13577,Red Ninja: End of Honor,PS2,2005,Action,Vivendi Games,0.02,0.02,0.0,0.01,0.04
13578,Kanuchi: Shiroki Tsubasa no Shou,PS2,2008,Adventure,Idea Factory,0.0,0.0,0.04,0.0,0.04
13579,Summer Athletics 2009,X360,2009,Sports,49Games,0.0,0.04,0.0,0.0,0.04
13580,SX Superstar,XB,2003,Racing,Acclaim Entertainment,0.03,0.01,0.0,0.0,0.04
13581,Katekyoo Hitman Reborn! Battle Arena,PSP,2008,Fighting,Marvelous Interactive,0.0,0.0,0.04,0.0,0.04
13582,Saint Seiya: The Hades,PS2,2006,Fighting,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
13583,Saki Portable,PSP,2010,Adventure,Alchemist,0.0,0.0,0.04,0.0,0.04
13584,Riding Stables: The Whitakers present Milton and Friends,3DS,2011,Sports,DTP Entertainment,0.0,0.04,0.0,0.0,0.04
13585,Naruto Shippuuden: Shinobi Retsuden III,DS,2009,Action,Takara Tomy,0.0,0.0,0.04,0.0,0.04
13586,Metal Gear Solid: Digital Graphic Novel,PSP,2006,Misc,Konami Digital Entertainment,0.02,0.0,0.02,0.0,0.04
13587,Max & the Magic Marker,Wii,2011,Platform,Unknown,0.0,0.04,0.0,0.0,0.04
13588,Outlaw Tennis,XB,2005,Sports,Global Star,0.03,0.01,0.0,0.0,0.04
13589,Free Running,Wii,2009,Sports,Reef Entertainment,0.02,0.02,0.0,0.0,0.04
13590,Ore no Imouto ga Konna ni Kawaii Wake ga Nai Happy EnD,PS3,2013,Simulation,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
13591,Barnyard,Wii,2006,Action,THQ,0.04,0.0,0.0,0.0,0.04
13592,SPRay,Wii,2008,Action,Tecmo Koei,0.04,0.0,0.0,0.0,0.04
13593,No Rules: Get Phat,GBA,2001,Action,TDK Mediactive,0.03,0.01,0.0,0.0,0.04
13594,Battle Rage,Wii,2008,Shooter,Popcorn Arcade,0.04,0.0,0.0,0.0,0.04
13595,Zombi Daisuki,DS,2011,Action,ChunSoft,0.0,0.0,0.04,0.0,0.04
13596,Igor: The Game,DS,2008,Adventure,Legacy Interactive,0.04,0.0,0.0,0.0,0.04
13597,LEGO Indiana Jones: The Original Adventures,PC,2008,Action,LucasArts,0.02,0.02,0.0,0.01,0.04
13598,Card Fight!! Vanguard G: Stride to Victory!!,3DS,2016,Misc,FuRyu,0.0,0.0,0.04,0.0,0.04
13599,"Negima!? Chou Mahora Taisen Kattoiin, Keiyaku Shikkou Dechai masuu",DS,2006,Adventure,Marvelous Interactive,0.0,0.0,0.04,0.0,0.04
13600,Doraemon: Shin Nobita no Daimakyou Peko to 5-nin no Tankenta,3DS,2014,Action,FuRyu,0.0,0.0,0.04,0.0,0.04
13601,Challenge Me: Maths Workout,DS,2009,Puzzle,Oxygen Interactive,0.04,0.0,0.0,0.0,0.04
13602,The Invincible Iron Man,GBA,2002,Action,Activision,0.03,0.01,0.0,0.0,0.04
13603,NASCAR 07,XB,2006,Racing,Electronic Arts,0.03,0.01,0.0,0.0,0.04
13604,Refrain no Chika Meikyuu to Majo no Ryodan,PSV,2016,Action,Nippon Ichi Software,0.0,0.0,0.04,0.0,0.04
13605,Dance Dance Revolution Disney Mix,PS,2000,Simulation,Konami Digital Entertainment,0.02,0.02,0.0,0.0,0.04
13606,Maken Shao: Demon Sword,PS2,2001,Action,Midas Interactive Entertainment,0.0,0.0,0.04,0.0,0.04
13607,Playmobil Top Agents,DS,2010,Action,JoWood Productions,0.0,0.04,0.0,0.0,0.04
13608,The Monkey King: The Legend Begins,Wii,2007,Shooter,Starfish,0.04,0.0,0.0,0.0,0.04
13609,Super Robot Taisen OG Infinite Battle,PS3,2013,Fighting,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
13610,Scaler,XB,2004,Platform,Global Star,0.03,0.01,0.0,0.0,0.04
13611,Attack of the Movies 3D,X360,2010,Shooter,Majesco Entertainment,0.04,0.0,0.0,0.0,0.04
13612,BeatMania IIDX 16: Empress + Premium Best,PS2,2009,Simulation,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04
13613,FIFA Soccer 2003 (weekly jp sales),PS2,2002,Sports,Electronic Arts,0.0,0.0,0.04,0.0,0.04
13614,Emergency Room: Real Life Rescues,DS,2009,Simulation,505 Games,0.04,0.0,0.0,0.0,0.04
13615,High Heat Baseball 2002,PS,2001,Sports,3DO,0.02,0.02,0.0,0.0,0.04
13616,Utawarerumono: Futari no Hakuoro,PS4,2016,Misc,Aqua Plus,0.0,0.0,0.04,0.0,0.04
13617,Puyo Pop Fever,PSP,2004,Puzzle,Ignition Entertainment,0.0,0.0,0.04,0.0,0.04
13618,The Sims 2: Pets,PC,2006,Simulation,Electronic Arts,0.01,0.02,0.0,0.01,0.04
13619,Hana to Ikimo no Rittai Zukan,3DS,2011,Misc,Nintendo,0.0,0.0,0.04,0.0,0.04
13620,Bloody Roar Extreme,XB,2003,Fighting,Hudson Soft,0.03,0.01,0.0,0.0,0.04
13621,Platinum Sudoku,DS,2007,Puzzle,Ubisoft,0.03,0.01,0.0,0.0,0.04
13622,Kamen Rider: Battride War Genesis,PS3,2016,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
13623,Tennis Masters Series 2003,XB,2002,Sports,Microids,0.03,0.01,0.0,0.0,0.04
13624,The Sims Deluxe,PC,2002,Simulation,Electronic Arts,0.01,0.02,0.0,0.01,0.04
13625,Port Royale 2,PC,2004,Strategy,Ascaron Entertainment GmbH,0.0,0.03,0.0,0.01,0.04
13626,Amagami,PSV,2014,Adventure,Kadokawa Games,0.0,0.0,0.04,0.0,0.04
13627,Duke Nukem Trilogy: Critical Mass,DS,2011,Shooter,Deep Silver,0.04,0.0,0.0,0.0,0.04
13628,MLB SlugFest 20-04,GC,2003,Sports,Midway Games,0.03,0.01,0.0,0.0,0.04
13629,Pocket Pool,PSP,2007,Action,Conspiracy Entertainment,0.04,0.0,0.0,0.0,0.04
13630,Jissen Pachislot Hisshouhou! Hokuto no Ken DS,DS,2005,Misc,Sega,0.0,0.0,0.04,0.0,0.04
13631,Lise no Atelier: Ordre no Renkinjutsushi,DS,2007,Role-Playing,Gust,0.0,0.0,0.04,0.0,0.04
13632,Black & White,PC,2001,Strategy,Electronic Arts,0.0,0.04,0.0,0.01,0.04
13633,NCIS,PC,2011,Adventure,Ubisoft,0.01,0.02,0.0,0.01,0.04
13634,The Cube,Wii,2012,Action,Funbox Media,0.0,0.04,0.0,0.0,0.04
13635,Company of Heroes: Tales of Valor,PC,2009,Strategy,THQ,0.0,0.03,0.0,0.01,0.04
13636,Myth Makers: Trixie in Toyland,Wii,2008,Platform,Popcorn Arcade,0.04,0.0,0.0,0.0,0.04
13637,NatGeo Challenge! Wild Life,Wii,2010,Misc,Black Bean Games,0.04,0.0,0.0,0.0,0.04
13638,Breath of Fire III,PSP,2005,Role-Playing,Capcom,0.0,0.03,0.0,0.01,0.04
13639,Torino 2006,XB,2006,Sports,Take-Two Interactive,0.03,0.01,0.0,0.0,0.04
13640,Devil May Cry 4,PC,2008,Action,Capcom,0.01,0.02,0.0,0.01,0.04
13641,Amnesia,PSP,2011,Adventure,Idea Factory,0.0,0.0,0.04,0.0,0.04
13642,Tabi no Yubisashi Kaiwachou DS: DS Series 5 Deutsch,DS,2006,Misc,Nintendo,0.0,0.0,0.04,0.0,0.04
13643,Fashion Week Jr. Designer,DS,2009,Simulation,505 Games,0.04,0.0,0.0,0.0,0.04
13644,Jewel Quest Mysteries 2: Trail of the Midnight Heart,DS,2011,Puzzle,Unknown,0.0,0.04,0.0,0.01,0.04
13645,Sherlock Holmes: Secret of The Silver Earring,Wii,2010,Adventure,Focus Home Interactive,0.0,0.04,0.0,0.01,0.04
13646,Metal Slug 4 & 5,XB,2005,Shooter,SNK Playmore,0.03,0.01,0.0,0.0,0.04
13647,Great Battle Full Blast,PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
13648,Guilty Gear XX Accent Core,Wii,2007,Fighting,505 Games,0.03,0.0,0.0,0.0,0.04
13649,Hitman (2016),PS4,2016,Action,Square Enix,0.0,0.04,0.0,0.01,0.04
13650,World Poker Tour,PSP,2006,Misc,Take-Two Interactive,0.04,0.0,0.0,0.0,0.04
13651,Saint Seiya: Soldiers' Soul,PS3,2015,Fighting,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
13652,7 Days to Die,XOne,2016,Action,Telltale Games,0.02,0.02,0.0,0.0,0.04
13653,Digimon Rumble Arena 2,GC,2004,Fighting,Atari,0.03,0.01,0.0,0.0,0.04
13654,Doki Doki! PreCure Narikiri Life!,3DS,2013,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
13655,Gravity Falls: Legend of the Gnome Gemulets,3DS,2015,Action,Ubisoft,0.03,0.0,0.0,0.0,0.04
13656,Watashi no Relaxuma,DS,2007,Simulation,Rocket Company,0.0,0.0,0.04,0.0,0.04
13657,Phantom Kingdom Portable,PSP,2011,Role-Playing,Nippon Ichi Software,0.0,0.0,0.04,0.0,0.04
13658,Pac-Man World Rally,PSP,2006,Racing,Namco Bandai Games,0.04,0.0,0.0,0.0,0.04
13659,Way of the Samurai 2 Portable,PSP,2009,Action,Spike,0.0,0.0,0.04,0.0,0.04
13660,Heroes of Might and Magic V,PC,2006,Strategy,Ubisoft,0.0,0.03,0.0,0.01,0.04
13661,Mazes of Fate DS,DS,2008,Role-Playing,Graffiti,0.04,0.0,0.0,0.0,0.04
13662,Code Geass: Hangyaku no Lelouch R2 - Banjou no Geass Gekijou,DS,2008,Misc,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
13663,Hellboy: The Science of Evil,PSP,2008,Action,Konami Digital Entertainment,0.04,0.0,0.0,0.0,0.04
13664,Virtua Tennis 4,PC,2011,Sports,Sega,0.0,0.03,0.0,0.01,0.04
13665,Mortimer Beckett and the Secrets of Spooky Manor,Wii,2008,Puzzle,Avanquest,0.04,0.0,0.0,0.0,0.04
13666,Farm Frenzy 3,PC,2009,Strategy,Alawar Entertainment,0.0,0.03,0.0,0.01,0.04
13667,GRID,PC,,Racing,Codemasters,0.0,0.03,0.0,0.01,0.04
13668,Little Busters! Converted Edition,PSP,2010,Adventure,Prototype,0.0,0.0,0.04,0.0,0.04
13669,Unison: Rebels of Rhythm & Dance,PS2,2000,Misc,Tecmo Koei,0.02,0.02,0.0,0.01,0.04
13670,Ferrari Challenge Trofeo Pirelli,PS3,2008,Racing,System 3 Arcade Software,0.0,0.03,0.0,0.01,0.04
13671,WTF: Work Time Fun,PSP,2005,Puzzle,Sony Computer Entertainment,0.04,0.0,0.0,0.0,0.04
13672,Tennis no Oji-Sama: DokiDoki Survival - Umibe no Secret,PS2,2007,Sports,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04
13673,Major League Baseball 2K12,PC,2012,Sports,Take-Two Interactive,0.04,0.0,0.0,0.0,0.04
13674,B.L.U.E.: Legend of Water,PS,,Adventure,,0.0,0.0,0.04,0.0,0.04
13675,Dark Half,SNES,1996,Role-Playing,Enix Corporation,0.0,0.0,0.04,0.0,0.04
13676,System 3 presents Ferrari Challenge Trofeo Pirelli,DS,2008,Racing,System 3 Arcade Software,0.03,0.01,0.0,0.0,0.04
13677,Luxor: Pharaoh's Challenge,Wii,,Puzzle,Funsta,0.01,0.03,0.0,0.0,0.04
13678,Nitroplus Blasterz: Heroines Infinite Duel,PS4,2015,Fighting,Marvelous Interactive,0.01,0.0,0.02,0.0,0.04
13679,Imperial Glory,PC,2005,Strategy,Eidos Interactive,0.0,0.04,0.0,0.0,0.04
13680,Lionel Trains: On Track,DS,2006,Action,DSI Games,0.04,0.0,0.0,0.0,0.04
13681,Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Gakkou-Hen,DS,2008,Simulation,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04
13682,Shukufuku no Campanella Portable,PSP,2010,Adventure,Kadokawa Shoten,0.0,0.0,0.04,0.0,0.04
13683,The Wolf Among Us,X360,2011,Adventure,Telltale Games,0.01,0.03,0.0,0.0,0.04
13684,Sonic PC Collection,PC,2009,Misc,Sega,0.0,0.04,0.0,0.01,0.04
13685,Horses 3D,3DS,2012,Misc,Ubisoft,0.04,0.0,0.0,0.0,0.04
13686,Yourself Fitness,PS2,2005,Sports,responDESIGN,0.02,0.02,0.0,0.01,0.04
13687,Chaos;Head - Love Chu*Chu!,PSP,2011,Adventure,5pb,0.0,0.0,0.04,0.0,0.04
13688,Lost Planet 3,PC,2013,Shooter,Capcom,0.0,0.03,0.0,0.01,0.04
13689,Paws & Claws: Regal Resort,DS,2010,Simulation,THQ,0.04,0.0,0.0,0.0,0.04
13690,Hannspree Ten Kate Honda: SBK Superbike World Championship,PSP,2007,Racing,Black Bean Games,0.03,0.0,0.0,0.0,0.04
13691,Star Trek: Shattered Universe,XB,2004,Simulation,Global Star,0.03,0.01,0.0,0.0,0.04
13692,12Riven: The Psi-Climinal of Integral,PS2,2008,Adventure,CyberFront,0.0,0.0,0.04,0.0,0.04
13693,Battle Spirits: Digital Starter,DS,2010,Role-Playing,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
13694,Rise of Nations,PC,2003,Strategy,Microsoft Game Studios,0.01,0.02,0.0,0.01,0.04
13695,Deadliest Warrior: Ancient Combat,X360,2012,Fighting,Cloud Imperium Games Corporation,0.04,0.0,0.0,0.0,0.04
13696,WarJetz,PS2,2001,Shooter,3DO,0.02,0.02,0.0,0.01,0.04
13697,Breeding Stud 2,PS,1998,Sports,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04
13698,Banushi Life Game: Winner's Circle,DS,2007,Sports,Genki,0.0,0.0,0.04,0.0,0.04
13699,Catwoman,GBA,2004,Action,Electronic Arts,0.03,0.01,0.0,0.0,0.04
13700,Gakuen Hetalia Portable,PSP,2011,Adventure,Idea Factory,0.0,0.0,0.04,0.0,0.04
13701,Gitaroo Man Lives!,PSP,2006,Misc,Tecmo Koei,0.03,0.0,0.0,0.0,0.04
13702,Chibi Maruko-Chan DS: Maru-Chan no Machi,DS,2009,Puzzle,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
13703,Capcom Fighting Evolution,XB,2005,Fighting,Capcom,0.03,0.01,0.0,0.0,0.04
